#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MEN1	NF1	9606.ENSP00000337088	9606.ENSP00000351015	0	0	0	0	0.055	0	0	0.679	0.684
MEN1	SMAD4	9606.ENSP00000337088	9606.ENSP00000341551	0	0	0	0	0.066	0.162	0.500	0.435	0.749
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.548	0.060	0.166	0.900	0.592	0.963
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.466	0	0.773	0.874
MTOR	PREX2	9606.ENSP00000354558	9606.ENSP00000288368	0	0	0	0	0	0.328	0	0.202	0.441
MTOR	TSC1	9606.ENSP00000354558	9606.ENSP00000298552	0	0	0	0	0.272	0.274	0.500	0.914	0.974
MTOR	SMAD4	9606.ENSP00000354558	9606.ENSP00000341551	0	0	0	0	0.060	0.164	0	0.462	0.540
MTOR	NF1	9606.ENSP00000354558	9606.ENSP00000351015	0	0	0	0	0.125	0	0	0.579	0.616
MTOR	UBR5	9606.ENSP00000354558	9606.ENSP00000429084	0	0	0	0	0.152	0.292	0	0.145	0.442
MTOR	NTRK1	9606.ENSP00000354558	9606.ENSP00000431418	0	0	0	0	0	0.073	0	0.523	0.539
MTOR	NOTCH1	9606.ENSP00000354558	9606.ENSP00000498587	0	0	0	0	0.049	0.074	0	0.566	0.585
MTOR	PTEN	9606.ENSP00000354558	9606.ENSP00000361021	0	0	0	0	0	0.281	0	0.922	0.942
MTOR	PIK3R1	9606.ENSP00000354558	9606.ENSP00000428056	0	0	0	0	0.044	0	0.900	0.577	0.956
MYH11	MYH9	9606.ENSP00000379616	9606.ENSP00000216181	0	0	0.051	0.979	0.060	0	0.900	0.383	0.937
MYH11	RUNX1	9606.ENSP00000379616	9606.ENSP00000300305	0	0	0	0	0.042	0	0	0.922	0.922
MYH11	NOTCH1	9606.ENSP00000379616	9606.ENSP00000498587	0	0	0	0	0.044	0.082	0	0.413	0.440
MYH11	MYO5A	9606.ENSP00000379616	9606.ENSP00000382177	0	0	0	0.674	0.067	0.426	0	0.123	0.489
MYH9	NUMA1	9606.ENSP00000216181	9606.ENSP00000377298	0	0	0	0	0.074	0.094	0	0.356	0.412
MYH9	TP53	9606.ENSP00000216181	9606.ENSP00000269305	0	0	0	0	0.056	0.392	0	0.323	0.577
MYH9	USP6	9606.ENSP00000216181	9606.ENSP00000460380	0	0	0	0	0	0.051	0	0.673	0.676
MYH9	MYO5A	9606.ENSP00000216181	9606.ENSP00000382177	0	0	0	0.671	0.081	0.371	0.400	0.194	0.683
NBEA	NOTCH1	9606.ENSP00000383295	9606.ENSP00000498587	0	0	0	0	0	0.097	0.900	0.074	0.909
NCOR1	NOTCH2	9606.ENSP00000268712	9606.ENSP00000256646	0	0	0	0	0.067	0.054	0	0.469	0.490
NCOR1	SETDB1	9606.ENSP00000268712	9606.ENSP00000271640	0	0	0	0	0.118	0.096	0	0.333	0.422
NCOR1	PTEN	9606.ENSP00000268712	9606.ENSP00000361021	0	0	0	0	0.105	0	0	0.413	0.452
NCOR1	SF3B1	9606.ENSP00000268712	9606.ENSP00000335321	0	0	0	0	0.607	0	0	0.049	0.611
NCOR1	NOTCH1	9606.ENSP00000268712	9606.ENSP00000498587	0	0	0	0	0.081	0.054	0.500	0.298	0.654
NCOR1	SMARCD1	9606.ENSP00000268712	9606.ENSP00000378414	0	0	0	0	0.067	0.591	0	0.338	0.725
NCOR1	RUNX1	9606.ENSP00000268712	9606.ENSP00000300305	0	0	0	0	0	0.292	0	0.796	0.849
NCOR1	TP53	9606.ENSP00000268712	9606.ENSP00000269305	0	0	0	0	0.054	0.495	0	0.717	0.853
NCOR1	SMAD4	9606.ENSP00000268712	9606.ENSP00000341551	0	0	0	0	0.067	0.292	0.500	0.615	0.855
NCOR1	SPEN	9606.ENSP00000268712	9606.ENSP00000364912	0	0	0	0	0.152	0.292	0	0.844	0.898
NCOR1	NCOR2	9606.ENSP00000268712	9606.ENSP00000384018	0	0	0	0.846	0.122	0.622	0.800	0.985	0.998
NCOR1	TBL1XR1	9606.ENSP00000268712	9606.ENSP00000405574	0	0	0	0	0.140	0.915	0.500	0.995	0.999
NCOR2	TP53	9606.ENSP00000384018	9606.ENSP00000269305	0	0	0	0	0.049	0.376	0	0.502	0.678
NCOR2	RUNX1	9606.ENSP00000384018	9606.ENSP00000300305	0	0	0	0	0.067	0.488	0	0.644	0.815
NCOR2	SMAD4	9606.ENSP00000384018	9606.ENSP00000341551	0	0	0	0	0.049	0	0.500	0.469	0.725
NCOR2	SPEN	9606.ENSP00000384018	9606.ENSP00000364912	0	0	0	0	0.142	0.622	0	0.930	0.975
NCOR2	NOTCH1	9606.ENSP00000384018	9606.ENSP00000498587	0	0	0	0	0.138	0.054	0.500	0.514	0.775
NCOR2	TBL1XR1	9606.ENSP00000384018	9606.ENSP00000405574	0	0	0	0	0.076	0.428	0.500	0.965	0.989
NF1	NOTCH2	9606.ENSP00000351015	9606.ENSP00000256646	0	0	0	0	0.056	0.047	0	0.409	0.422
NF1	PIK3CA	9606.ENSP00000351015	9606.ENSP00000263967	0	0	0	0	0.060	0	0	0.789	0.793
NF1	TP53	9606.ENSP00000351015	9606.ENSP00000269305	0	0	0	0	0	0	0	0.880	0.880
NF1	TSC1	9606.ENSP00000351015	9606.ENSP00000298552	0	0	0	0	0.113	0	0	0.489	0.527
NF1	RUNX1	9606.ENSP00000351015	9606.ENSP00000300305	0	0	0	0	0.049	0	0	0.580	0.583
NF1	PPM1D	9606.ENSP00000351015	9606.ENSP00000306682	0	0	0	0	0.049	0	0	0.431	0.435
NF1	SMAD4	9606.ENSP00000351015	9606.ENSP00000341551	0	0	0	0	0.104	0	0	0.864	0.873
NF1	PTPRD	9606.ENSP00000351015	9606.ENSP00000370593	0	0	0	0	0.048	0	0	0.425	0.429
NF1	TBL1XR1	9606.ENSP00000351015	9606.ENSP00000405574	0	0	0	0	0.248	0.071	0	0.387	0.534
NF1	NTRK1	9606.ENSP00000351015	9606.ENSP00000431418	0	0	0	0	0.055	0.092	0	0.521	0.553
NF1	NOTCH1	9606.ENSP00000351015	9606.ENSP00000498587	0	0	0	0	0.079	0.053	0	0.566	0.588
NF1	PIK3R1	9606.ENSP00000351015	9606.ENSP00000428056	0	0	0	0	0.057	0	0	0.602	0.608
NF1	PTEN	9606.ENSP00000351015	9606.ENSP00000361021	0	0	0	0	0.084	0.218	0	0.838	0.874
NOTCH1	NOTCH2	9606.ENSP00000498587	9606.ENSP00000256646	0	0	0.065	0.950	0.145	0.180	0.900	0.122	0.932
NOTCH1	PIK3CA	9606.ENSP00000498587	9606.ENSP00000263967	0	0	0	0	0	0.314	0	0.700	0.786
NOTCH1	TP53	9606.ENSP00000498587	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0	0.786	0.789
NOTCH1	SETDB1	9606.ENSP00000498587	9606.ENSP00000271640	0	0	0	0	0.071	0.071	0	0.522	0.552
NOTCH1	RUNX1	9606.ENSP00000498587	9606.ENSP00000300305	0	0	0	0	0.047	0.095	0	0.588	0.614
NOTCH1	SMAD4	9606.ENSP00000498587	9606.ENSP00000341551	0	0	0	0	0.049	0.043	0	0.809	0.811
NOTCH1	PTEN	9606.ENSP00000498587	9606.ENSP00000361021	0	0	0	0	0.062	0.099	0	0.736	0.758
NOTCH1	SPEN	9606.ENSP00000498587	9606.ENSP00000364912	0	0	0	0	0.095	0.052	0	0.775	0.790
NOTCH1	TBL1XR1	9606.ENSP00000498587	9606.ENSP00000405574	0	0	0	0	0.044	0.146	0.500	0.281	0.667
NOTCH1	PIK3R1	9606.ENSP00000498587	9606.ENSP00000428056	0	0	0	0	0.049	0.097	0	0.608	0.633
NOTCH1	NTRK1	9606.ENSP00000498587	9606.ENSP00000431418	0	0	0	0	0	0.098	0	0.370	0.407
NOTCH2	SMAD4	9606.ENSP00000256646	9606.ENSP00000341551	0	0	0	0	0.049	0.043	0	0.402	0.408
NOTCH2	RUNX1	9606.ENSP00000256646	9606.ENSP00000300305	0	0	0	0	0.101	0	0	0.371	0.411
NOTCH2	PIK3CA	9606.ENSP00000256646	9606.ENSP00000263967	0	0	0	0	0.049	0.072	0	0.477	0.498
NOTCH2	PTEN	9606.ENSP00000256646	9606.ENSP00000361021	0	0	0	0	0.055	0.072	0	0.519	0.542
NOTCH2	TP53	9606.ENSP00000256646	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0	0.602	0.607
NOTCH2	SPEN	9606.ENSP00000256646	9606.ENSP00000364912	0	0	0	0	0.060	0.223	0	0.507	0.608
NTRK1	PIK3CA	9606.ENSP00000431418	9606.ENSP00000263967	0	0	0	0	0.050	0.087	0.900	0.593	0.960
NTRK1	TP53	9606.ENSP00000431418	9606.ENSP00000269305	0	0	0	0	0.088	0	0	0.619	0.637
NTRK1	RUNX1	9606.ENSP00000431418	9606.ENSP00000300305	0	0	0	0	0	0	0	0.579	0.579
NTRK1	SMAD4	9606.ENSP00000431418	9606.ENSP00000341551	0	0	0	0	0	0.091	0	0.385	0.417
NTRK1	PTEN	9606.ENSP00000431418	9606.ENSP00000361021	0	0	0	0	0	0.092	0	0.586	0.608
NTRK1	PTPRD	9606.ENSP00000431418	9606.ENSP00000370593	0	0	0	0	0.053	0.405	0	0.187	0.502
NTRK1	PIK3R1	9606.ENSP00000431418	9606.ENSP00000428056	0	0	0	0	0	0.453	0.900	0.370	0.962
NUMA1	TP53	9606.ENSP00000377298	9606.ENSP00000269305	0	0	0	0	0.069	0	0	0.609	0.620
PIK3CA	TBL1XR1	9606.ENSP00000263967	9606.ENSP00000405574	0	0	0	0	0.204	0.100	0	0.248	0.415
PIK3CA	POLD1	9606.ENSP00000263967	9606.ENSP00000472445	0	0	0	0	0	0	0	0.416	0.416
PIK3CA	PTPRD	9606.ENSP00000263967	9606.ENSP00000370593	0	0	0	0	0.068	0.049	0	0.415	0.436
PIK3CA	PPM1D	9606.ENSP00000263967	9606.ENSP00000306682	0	0	0	0	0.106	0	0	0.396	0.438
PIK3CA	TSC1	9606.ENSP00000263967	9606.ENSP00000298552	0	0	0	0	0.049	0	0	0.439	0.443
PIK3CA	RB1	9606.ENSP00000263967	9606.ENSP00000267163	0	0	0	0	0.150	0	0	0.411	0.478
PIK3CA	PREX2	9606.ENSP00000263967	9606.ENSP00000288368	0	0	0	0	0.074	0	0	0.566	0.580
PIK3CA	SMAD4	9606.ENSP00000263967	9606.ENSP00000341551	0	0	0	0	0.210	0	0	0.763	0.805
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.920	0.941
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0.156	0.997	0.967	0.998	0.999
PIK3R1	TBX3	9606.ENSP00000428056	9606.ENSP00000257566	0	0	0	0	0.042	0	0	0.456	0.456
PIK3R1	TP53	9606.ENSP00000428056	9606.ENSP00000269305	0	0	0	0	0	0	0	0.853	0.853
PIK3R1	SMAD4	9606.ENSP00000428056	9606.ENSP00000341551	0	0	0	0	0.092	0	0	0.422	0.453
PIK3R1	PTEN	9606.ENSP00000428056	9606.ENSP00000361021	0	0	0	0	0.056	0.554	0.900	0.943	0.997
PIK3R1	UBR5	9606.ENSP00000428056	9606.ENSP00000429084	0	0	0	0	0.049	0.355	0	0.134	0.423
POLD1	RHPN2	9606.ENSP00000472445	9606.ENSP00000254260	0	0	0	0	0.042	0	0	0.696	0.696
POLD1	RB1	9606.ENSP00000472445	9606.ENSP00000267163	0	0	0	0	0.207	0.292	0	0.122	0.464
POLD1	TP53	9606.ENSP00000472445	9606.ENSP00000269305	0	0	0	0	0.058	0.163	0	0.524	0.592
POLD1	SMAD4	9606.ENSP00000472445	9606.ENSP00000341551	0	0	0	0	0.063	0	0	0.544	0.554
POLD1	PTEN	9606.ENSP00000472445	9606.ENSP00000361021	0	0	0	0	0.186	0.050	0	0.478	0.561
PPM1D	TP53	9606.ENSP00000306682	9606.ENSP00000269305	0	0	0	0	0	0.599	0	0.721	0.883
PPM1D	PTEN	9606.ENSP00000306682	9606.ENSP00000361021	0	0	0	0	0.062	0.071	0	0.600	0.621
PREX2	PTEN	9606.ENSP00000288368	9606.ENSP00000361021	0	0	0	0	0	0	0.700	0.968	0.990
PTEN	RB1	9606.ENSP00000361021	9606.ENSP00000267163	0	0	0	0	0.105	0	0	0.715	0.734
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0.067	0.748	0.900	0.968	0.999
PTEN	TSC1	9606.ENSP00000361021	9606.ENSP00000298552	0	0	0	0	0	0.113	0	0.785	0.801
PTEN	RUNX1	9606.ENSP00000361021	9606.ENSP00000300305	0	0	0	0	0	0	0	0.516	0.516
PTEN	SMAD4	9606.ENSP00000361021	9606.ENSP00000341551	0	0	0	0	0.072	0.053	0	0.908	0.912
PTEN	TBL1XR1	9606.ENSP00000361021	9606.ENSP00000405574	0	0	0	0	0.128	0.095	0	0.312	0.409
PTEN	PTPRD	9606.ENSP00000361021	9606.ENSP00000370593	0	0	0	0	0.080	0.071	0	0.390	0.433
PTPRD	TP53	9606.ENSP00000370593	9606.ENSP00000269305	0	0	0	0	0.074	0	0	0.419	0.438
RB1	SMARCD1	9606.ENSP00000267163	9606.ENSP00000378414	0	0	0	0	0.093	0	0.720	0.065	0.742
RB1	TP53	9606.ENSP00000267163	9606.ENSP00000269305	0	0	0	0	0.064	0.510	0	0.872	0.936
RUNX1	TP53	9606.ENSP00000300305	9606.ENSP00000269305	0	0	0	0	0	0	0	0.820	0.820
RUNX1	ZFHX3	9606.ENSP00000300305	9606.ENSP00000493252	0	0	0	0	0.056	0	0	0.391	0.401
RUNX1	SMAD4	9606.ENSP00000300305	9606.ENSP00000341551	0	0	0	0	0.055	0.091	0	0.432	0.469
RUNX1	SMARCD1	9606.ENSP00000300305	9606.ENSP00000378414	0	0	0	0	0	0.091	0.500	0.103	0.556
SETDB1	TP53	9606.ENSP00000271640	9606.ENSP00000269305	0	0	0	0	0.062	0.130	0	0.640	0.680
SF3B1	TP53	9606.ENSP00000335321	9606.ENSP00000269305	0	0	0	0	0	0.372	0	0.316	0.552
SMAD4	TP53	9606.ENSP00000341551	9606.ENSP00000269305	0	0	0	0	0.059	0	0	0.873	0.875
SMARCD1	TP53	9606.ENSP00000378414	9606.ENSP00000269305	0	0	0	0	0.083	0.301	0	0.842	0.889
SMARCD1	TBL1XR1	9606.ENSP00000378414	9606.ENSP00000405574	0	0	0	0	0.067	0.500	0	0.155	0.572
SPEN	TBL1XR1	9606.ENSP00000364912	9606.ENSP00000405574	0	0	0	0	0.044	0	0	0.573	0.574
TBX3	TP53	9606.ENSP00000257566	9606.ENSP00000269305	0	0	0	0	0.064	0	0	0.401	0.415
TBX3	ZFHX3	9606.ENSP00000257566	9606.ENSP00000493252	0	0	0	0	0.053	0.054	0	0.635	0.644
TP53	TSC1	9606.ENSP00000269305	9606.ENSP00000298552	0	0	0	0	0.049	0.047	0	0.428	0.437
TP53	UBR5	9606.ENSP00000269305	9606.ENSP00000429084	0	0	0	0	0	0.600	0	0.618	0.840
TSC1	USP6	9606.ENSP00000298552	9606.ENSP00000460380	0	0	0	0	0.081	0.061	0	0.966	0.968
